Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Full Bath,Year Remod/Add,Fireplaces,Neighborhood,SalePrice
5,912,1.0,912.0,1964,1,1964,0,NAmes,115000
6,1194,2.0,655.0,1959,1,1959,1,NAmes,159500
6,864,1.0,864.0,1959,1,1959,0,NAmes,120000
5,816,1.0,816.0,1957,1,1957,0,NAmes,129900
6,1773,2.0,1313.0,1961,2,1992,2,NAmes,183000
7,1472,2.0,0.0,1959,2,1959,1,NAmes,157500
7,2448,2.0,1438.0,1962,3,1998,2,NAmes,277500
5,1600,1.0,1484.0,1957,1,1997,2,NAmes,207500
4,1521,1.0,910.0,1950,1,1950,0,NAmes,147500
4,1192,0.0,720.0,1949,1,1950,0,NAmes,135000
5,1040,2.0,0.0,1950,1,1950,0,NAmes,109500
4,1040,2.0,0.0,1950,1,1950,0,NAmes,109900
5,1040,1.0,1040.0,1959,1,1959,0,NAmes,133700
3,1040,2.0,0.0,1950,2,1950,0,NAmes,81400
3,1040,2.0,0.0,1949,2,1950,0,NAmes,87500
3,1040,2.0,0.0,1950,2,1950,0,NAmes,93500
5,1556,0.0,1556.0,1960,2,1960,0,NAmes,119000
5,1150,1.0,1150.0,1959,1,1959,0,NAmes,141000
5,1150,1.0,1150.0,1961,1,1961,0,NAmes,146000
6,1348,2.0,660.0,1966,1,1966,1,NAmes,155000
5,999,1.0,925.0,1962,1,1962,0,NAmes,134500
7,1045,2.0,1045.0,1962,1,1962,0,NAmes,120000
5,864,1.0,864.0,1962,1,1962,0,NAmes,105000
5,1025,0.0,1025.0,1962,1,1962,0,NAmes,124000
5,2014,2.0,716.0,1900,2,2005,0,OldTown,169000
4,1328,1.0,686.0,1925,1,1950,0,OldTown,107000
5,1668,1.0,1212.0,1948,1,1950,0,OldTown,135000
4,1657,1.0,1147.0,1920,1,1980,1,OldTown,111500
6,1416,2.0,780.0,1900,1,2004,0,OldTown,156500
7,1641,2.0,728.0,1925,1,1990,1,OldTown,178000
7,1428,2.0,712.0,1900,1,1970,0,OldTown,139900
7,1004,1.0,502.0,1930,1,1950,1,OldTown,105000
6,813,1.0,813.0,1930,1,2005,0,OldTown,110000
4,1951,2.0,938.0,1900,2,1950,0,OldTown,111500
6,1032,1.0,1032.0,1924,1,1950,0,OldTown,108000
5,844,1.0,844.0,1925,1,1950,0,OldTown,111500
5,1750,1.0,636.0,1880,1,1991,0,OldTown,124000
4,864,1.0,576.0,1950,1,1950,0,OldTown,105000
6,1118,2.0,648.0,1920,1,1950,0,OldTown,116000
3,1376,1.0,738.0,1905,1,1950,0,OldTown,96900
5,960,2.0,960.0,1955,1,1955,0,OldTown,135500
5,1566,2.0,816.0,1924,1,1950,0,OldTown,139000
3,492,1.0,492.0,1921,1,1950,0,OldTown,61500
6,1182,1.0,770.0,1945,1,1950,0,OldTown,120000
3,1163,1.0,1162.0,1955,1,2005,0,OldTown,126175
3,840,1.0,798.0,1920,1,1950,0,OldTown,64000
6,1928,1.0,1020.0,1910,2,1950,0,OldTown,137000
4,1774,3.0,1095.0,1900,2,1950,0,OldTown,87000
7,1768,2.0,880.0,1914,1,1970,2,OldTown,163000
7,2104,2.0,1226.0,1910,2,2005,0,OldTown,155000
5,1440,1.0,540.0,1900,1,1950,0,OldTown,79000
7,1690,1.0,815.0,1916,1,1950,1,OldTown,144000
6,1368,1.0,684.0,1910,1,1993,0,OldTown,114504
7,1762,2.0,596.0,1920,1,1950,0,OldTown,157000
6,1200,1.0,1200.0,1923,1,1950,0,OldTown,125000
10,3608,3.0,1107.0,1892,2,1993,2,OldTown,475000
5,1248,0.0,624.0,1920,2,1950,0,OldTown,93500
5,960,2.0,960.0,1958,1,1958,0,OldTown,125000
3,1020,0.0,1020.0,1918,1,1950,0,IDOTRR,64500
4,788,0.0,788.0,1941,1,1950,2,BrkSide,100000
6,1577,1.0,972.0,1939,1,1950,1,BrkSide,140200
6,1827,1.0,848.0,1924,1,1996,1,BrkSide,202500
6,1664,2.0,1004.0,1947,2,1950,2,BrkSide,159000
5,1118,2.0,793.0,1939,1,1950,1,OldTown,119900
6,1176,2.0,816.0,1934,1,1950,1,BrkSide,114500
5,1344,1.0,896.0,1936,1,1950,0,BrkSide,115000
3,1162,1.0,728.0,1930,1,1950,0,BrkSide,75000
5,1015,1.0,768.0,1925,1,1950,0,BrkSide,88000
4,912,0.0,0.0,1947,1,1950,0,BrkSide,80500
5,1576,1.0,1042.0,1928,1,1950,1,BrkSide,149000
5,1324,1.0,741.0,1930,1,1984,0,BrkSide,110000
6,1103,2.0,1103.0,1925,1,1980,1,OldTown,110500
5,616,1.0,616.0,1921,1,1950,0,BrkSide,89000
5,1048,1.0,993.0,1922,1,1950,1,BrkSide,113000
5,816,1.0,816.0,1925,1,1950,0,BrkSide,109000
6,2486,2.0,1595.0,1962,2,1962,1,OldTown,220000
4,960,2.0,960.0,1970,1,1970,0,BrkSide,129000
6,1635,1.0,485.0,1910,1,2003,0,OldTown,117000
4,693,0.0,693.0,1941,1,1950,0,OldTown,52500
4,1430,2.0,596.0,1924,2,1950,0,IDOTRR,107000
5,1330,1.0,396.0,1910,1,2004,0,IDOTRR,116500
5,819,0.0,610.0,1919,1,1950,0,IDOTRR,72000
6,1376,1.0,780.0,1937,2,1950,1,IDOTRR,119500
5,1360,1.0,803.0,1938,1,1995,0,IDOTRR,125500
3,1077,1.0,1007.0,1922,1,1950,1,IDOTRR,91000
6,754,0.0,520.0,1935,1,1982,0,IDOTRR,84500
6,984,1.0,984.0,1930,1,1950,0,IDOTRR,90000
5,1422,1.0,806.0,1951,1,1951,1,Sawyer,137500
6,1921,2.0,1921.0,1964,2,1964,0,Sawyer,150000
5,1640,2.0,0.0,1950,1,1950,1,Sawyer,131000
5,1352,1.0,1062.0,1958,1,1958,0,ClearCr,130000
5,1032,1.0,0.0,1935,1,1950,1,Edwards,125000
5,879,1.0,830.0,1936,1,1950,0,SWISU,80000
7,1073,1.0,1073.0,2004,2,2004,0,SWISU,157000
4,1382,2.0,1051.0,1963,1,1979,1,Sawyer,148000
4,1296,2.0,0.0,1967,2,1967,0,Sawyer,90000
6,1068,1.0,1059.0,1963,1,2003,0,Sawyer,154500
5,1064,2.0,1064.0,1967,1,1967,1,Sawyer,153600
5,1320,2.0,1164.0,1966,1,1966,2,Sawyer,164500
6,934,1.0,912.0,1964,1,1964,0,Sawyer,132000
5,1059,1.0,1059.0,1966,1,1966,0,Sawyer,142500
5,1159,1.0,1051.0,1968,1,1968,1,Sawyer,158000
6,1400,2.0,672.0,1978,1,1978,1,Sawyer,149500
5,1458,2.0,1176.0,1967,1,1967,1,Sawyer,165000
5,1721,2.0,1461.0,1968,2,1993,1,Sawyer,180000
6,1040,2.0,960.0,1978,1,1978,1,Sawyer,160500
5,1967,2.0,1967.0,1977,2,1977,0,Sawyer,156500
5,1949,2.0,1949.0,1977,2,1977,0,Sawyer,157000
5,1920,2.0,1052.0,1958,2,1958,1,Sawyer,172500
5,1803,2.0,1134.0,1957,2,2000,1,Sawyer,155000
5,1779,2.0,1763.0,1955,1,1974,1,Sawyer,170000
5,872,1.0,872.0,1924,1,1950,1,Sawyer,105000
4,960,1.0,648.0,1965,0,2001,0,Sawyer,145000
5,1437,2.0,1188.0,1956,1,1987,1,Sawyer,168000
7,1830,2.0,1865.0,1967,1,1967,2,ClearCr,278000
5,1000,2.0,1000.0,1963,1,1963,2,ClearCr,164000
7,2287,2.0,1304.0,1953,2,1953,1,ClearCr,225000
5,810,2.0,782.0,1971,1,1972,0,Sawyer,130000
5,894,2.0,864.0,1974,1,1974,1,Sawyer,142500
7,1700,1.0,430.0,1980,2,1981,0,ClearCr,148400
7,1453,2.0,1453.0,1986,1,1986,1,ClearCr,190000
4,1350,2.0,967.0,1954,1,1954,1,Edwards,146000
5,1150,1.0,799.0,1942,1,1950,2,Edwards,128000
5,2008,1.0,896.0,1948,3,2002,0,Edwards,225000
6,2201,2.0,697.0,1966,2,1966,1,Edwards,274970
6,2009,3.0,672.0,1928,2,1950,2,Edwards,235000
6,3672,2.0,1836.0,1935,3,1990,2,Edwards,415000
5,1560,2.0,1776.0,1962,2,1962,1,Edwards,182000
5,1488,2.0,0.0,1952,1,2002,1,Edwards,135000
5,1057,1.0,1057.0,1955,1,1999,0,Edwards,137000
6,1855,1.0,994.0,1954,2,1972,0,Edwards,136900
6,1609,1.0,1000.0,1953,1,1953,0,Edwards,149900
5,1148,1.0,980.0,1952,1,1952,0,Edwards,123500
5,1124,0.0,0.0,1954,1,1954,1,Edwards,93000
5,1456,1.0,810.0,1948,1,1950,1,Edwards,91500
6,1298,2.0,1298.0,1985,2,1985,1,SawyerW,180000
6,2559,2.0,868.0,1989,2,1989,1,SawyerW,209000
8,1911,2.0,777.0,1993,2,1994,1,SawyerW,215000
6,1440,4.0,1344.0,1993,2,1993,0,SawyerW,224500
7,1876,3.0,1308.0,2005,2,2006,0,CollgCr,229800
7,1208,2.0,1208.0,2005,2,2005,0,CollgCr,183600
7,1220,2.0,1199.0,2006,2,2006,0,CollgCr,194000
7,1294,2.0,1286.0,2006,2,2006,1,CollgCr,193879
7,1614,3.0,1614.0,2005,2,2006,0,CollgCr,221500
7,1498,2.0,1498.0,2006,2,2006,0,CollgCr,204900
7,1962,3.0,1391.0,2006,2,2006,0,CollgCr,239799
6,1846,2.0,1836.0,2006,2,2006,1,CollgCr,233555
7,1734,2.0,1734.0,2005,2,2005,0,CollgCr,260000
8,1590,3.0,1570.0,2005,2,2006,0,CollgCr,294900
7,1809,2.0,945.0,2005,2,2006,0,CollgCr,209700
7,1614,2.0,1614.0,2005,2,2005,1,CollgCr,225000
7,1596,2.0,784.0,2005,2,2005,0,CollgCr,181000
8,1915,2.0,908.0,1992,2,1992,1,SawyerW,220000
5,1582,2.0,1624.0,1964,2,1964,0,ClearCr,190000
6,988,2.0,938.0,1969,1,1969,2,ClearCr,180000
7,1533,2.0,1533.0,1975,2,1975,2,ClearCr,280000
6,1388,2.0,1388.0,1968,2,1968,1,ClearCr,158900
5,914,2.0,870.0,1996,1,1996,0,CollgCr,148000
5,1100,2.0,1100.0,1996,1,1996,0,CollgCr,145000
6,1499,2.0,781.0,1995,2,1995,1,CollgCr,187000
7,1425,2.0,1425.0,1998,2,1998,0,CollgCr,193000
5,990,2.0,990.0,1995,1,1995,0,CollgCr,156000
7,1525,2.0,1525.0,2000,2,2000,0,CollgCr,235000
6,1494,2.0,1479.0,1997,2,1997,0,CollgCr,217000
7,1588,2.0,1588.0,1999,2,1999,0,CollgCr,214000
7,1749,2.0,842.0,1999,2,1999,0,CollgCr,196000
7,1779,2.0,951.0,1999,2,2000,1,CollgCr,217000
7,1861,2.0,916.0,2002,2,2002,0,CollgCr,200000
7,1776,2.0,936.0,2002,2,2002,1,CollgCr,192500
7,1541,3.0,1541.0,2001,2,2002,1,CollgCr,205000
5,954,2.0,911.0,1976,1,1976,0,CollgCr,132500
6,1388,1.0,675.0,1977,1,1977,0,CollgCr,157500
6,1282,3.0,995.0,1978,2,1978,0,CollgCr,174000
5,971,1.0,971.0,1969,1,1969,1,CollgCr,128500
5,864,1.0,864.0,1972,1,1972,0,CollgCr,128500
5,894,2.0,894.0,1972,1,1972,0,CollgCr,149900
5,864,1.0,864.0,1972,1,1972,0,CollgCr,119900
6,1320,2.0,630.0,1993,2,1994,0,Landmrk,137000
8,1989,2.0,1065.0,2002,2,2002,1,CollgCr,255000
7,1762,2.0,826.0,2002,2,2002,0,CollgCr,222000
6,1755,2.0,840.0,1999,2,1999,1,CollgCr,214000
8,1358,2.0,1348.0,2002,1,2002,1,CollgCr,220000
8,1787,3.0,1753.0,2001,2,2002,1,CollgCr,275000
7,1909,2.0,872.0,2002,2,2002,0,CollgCr,197000
7,1654,3.0,1654.0,2002,2,2002,0,CollgCr,230000
8,2214,3.0,1090.0,1999,2,1999,1,CollgCr,268500
7,2049,2.0,1065.0,1996,2,1997,1,CollgCr,210900
7,1939,3.0,1054.0,1998,2,1998,1,CollgCr,227000
7,1995,2.0,930.0,1995,2,1996,1,CollgCr,237000
7,2097,2.0,1108.0,1998,2,1998,1,CollgCr,274300
7,1836,2.0,1860.0,2004,2,2005,1,CollgCr,216837
6,848,2.0,848.0,2003,1,2003,0,CollgCr,133000
6,848,2.0,848.0,2004,1,2004,1,CollgCr,155900
8,1919,2.0,1079.0,2006,2,2006,1,CollgCr,233230
7,1390,2.0,1390.0,2003,2,2003,0,CollgCr,207000
7,1948,2.0,847.0,2004,2,2005,1,CollgCr,195000
6,1700,2.0,1682.0,2003,2,2003,0,CollgCr,200000
7,1737,2.0,851.0,2006,2,2006,0,CollgCr,203160
7,1611,2.0,784.0,2005,2,2005,0,CollgCr,195800
7,1552,3.0,1552.0,2005,2,2006,0,CollgCr,212900
7,1720,2.0,860.0,2004,2,2004,0,CollgCr,196500
7,1336,2.0,1336.0,2005,2,2006,0,CollgCr,198000
6,1500,2.0,750.0,2005,2,2006,0,CollgCr,173900
6,1456,2.0,728.0,2005,2,2006,1,CollgCr,163990
7,1310,2.0,1310.0,2005,2,2005,1,CollgCr,164990
4,1436,2.0,676.0,1910,2,2000,0,Edwards,98000
5,1466,2.0,1466.0,1959,1,1959,2,Edwards,149900
4,1220,2.0,836.0,1951,1,1951,0,Edwards,102000
6,1012,0.0,976.0,1975,2,1975,0,Edwards,127500
6,980,0.0,945.0,1975,2,1975,0,Edwards,127500
5,1176,1.0,1176.0,1969,1,1969,0,Edwards,119900
7,1724,2.0,796.0,2003,2,2004,1,Edwards,196500
6,914,0.0,914.0,2002,1,2002,0,Edwards,117250
7,2314,2.0,1150.0,2003,2,2005,1,Edwards,229000
5,1072,2.0,547.0,2005,1,2005,0,Edwards,145000
6,1072,2.0,547.0,2005,2,2006,0,Edwards,140000
6,1072,2.0,547.0,2005,1,2006,0,Edwards,142500
7,1709,2.0,970.0,2004,2,2004,0,Edwards,134000
7,1709,2.0,970.0,2004,2,2004,0,Edwards,130000
6,1709,2.0,970.0,2004,2,2006,0,Edwards,130000
7,1709,2.0,970.0,2004,2,2004,0,Edwards,137500
7,1708,2.0,976.0,2004,2,2004,0,Edwards,130000
4,936,1.0,624.0,1948,1,1950,0,Edwards,97900
6,1338,2.0,832.0,1915,2,1950,0,Edwards,92000
4,1669,1.0,1093.0,1924,1,1950,0,Edwards,107000
5,1184,0.0,658.0,1910,1,1996,0,Edwards,81000
5,1221,1.0,784.0,1924,1,1950,0,Edwards,104900
5,864,2.0,864.0,1955,1,1990,0,Edwards,115000
4,1482,2.0,954.0,1954,2,1968,1,Edwards,125000
5,1250,1.0,686.0,1918,1,1950,0,Edwards,116000
4,1414,0.0,864.0,1922,1,1950,1,Edwards,83000
4,2230,1.0,795.0,1912,1,1950,0,SWISU,118500
2,498,1.0,498.0,1922,1,1955,0,Edwards,35000
4,1273,1.0,616.0,1910,1,1993,0,Edwards,121000
5,1928,0.0,686.0,1916,2,1995,0,SWISU,160000
6,1595,1.0,940.0,1940,1,2000,2,SWISU,140000
5,1551,1.0,1058.0,1938,2,1950,0,SWISU,137000
6,1340,1.0,780.0,1945,1,1950,0,SWISU,128000
7,1479,1.0,624.0,1926,1,1997,2,SWISU,160000
5,1784,1.0,747.0,1914,1,1950,0,Crawfor,138887
6,1510,1.0,755.0,1920,1,1950,0,SWISU,149000
5,1522,0.0,1008.0,1926,2,1950,0,SWISU,102000
7,1636,1.0,818.0,1919,1,1950,1,Crawfor,167000
7,1802,1.0,793.0,1920,1,1950,1,Crawfor,200100
5,1465,1.0,992.0,1939,2,1950,2,SWISU,131000
5,1288,1.0,824.0,1941,1,1950,0,SWISU,112000
7,1717,3.0,756.0,1915,1,1970,1,Crawfor,140000
6,1550,1.0,817.0,1920,1,1950,1,Crawfor,195000
8,1517,2.0,792.0,1929,1,1950,2,Crawfor,230000
5,1717,1.0,901.0,1940,1,1950,1,Crawfor,194000
4,1180,1.0,700.0,1922,1,1950,1,Crawfor,137500
7,2057,1.0,1017.0,1936,1,1987,1,Crawfor,250000
7,1671,2.0,1022.0,1929,2,1950,1,Crawfor,218000
6,2345,2.0,952.0,1932,2,1950,1,Crawfor,239000
7,1609,3.0,637.0,1932,1,1990,2,Crawfor,199500
6,1801,2.0,697.0,1930,1,1959,1,Crawfor,210000
6,1811,2.0,1073.0,1956,1,2004,1,Crawfor,230000
5,1647,2.0,1430.0,1977,2,1977,1,Crawfor,217500
5,2315,1.0,1168.0,1950,2,1963,3,Crawfor,257000
5,1336,1.0,1165.0,1953,1,1953,2,Crawfor,157000
6,1844,2.0,1844.0,1969,2,1969,1,Crawfor,223000
5,976,1.0,976.0,1942,1,1950,0,IDOTRR,102000
6,1285,2.0,861.0,1926,1,1950,0,IDOTRR,145400
4,672,0.0,432.0,1925,1,1950,0,IDOTRR,72000
4,641,1.0,641.0,1925,1,1950,0,IDOTRR,85000
4,951,1.0,951.0,1936,1,1950,0,IDOTRR,106500
6,1638,1.0,967.0,1957,2,1957,0,IDOTRR,139000
4,1336,1.0,637.0,1920,1,1950,0,IDOTRR,108000
3,729,0.0,0.0,1945,1,1950,0,IDOTRR,51689
2,480,1.0,480.0,1949,0,1950,0,IDOTRR,35311
5,1396,0.0,660.0,1951,2,1951,0,IDOTRR,115000
3,936,0.0,216.0,1916,1,1950,0,IDOTRR,78000
8,1778,2.0,1573.0,2005,2,2006,1,Crawfor,375000
8,1646,2.0,1594.0,2004,2,2005,1,Crawfor,300000
6,1625,2.0,1625.0,1979,2,1979,1,Mitchel,242500
6,1664,2.0,1664.0,1978,2,1978,0,Mitchel,145000
8,1491,2.0,1491.0,2001,2,2001,0,Mitchel,209000
6,1004,2.0,975.0,1977,1,1977,0,Mitchel,135000
6,1210,2.0,1128.0,1975,2,1975,0,Mitchel,148000
7,1959,3.0,1907.0,1988,3,1989,0,Mitchel,171000
7,2519,2.0,1210.0,1989,2,1990,2,Timber,335000
7,1295,1.0,0.0,1986,2,1986,0,GrnHill,230000
6,1650,2.0,1632.0,1958,1,1958,2,Timber,250764
8,1707,2.0,1686.0,1981,2,1981,1,Timber,228000
6,1137,2.0,1112.0,1987,2,1987,1,Timber,176000
7,1339,2.0,1309.0,1990,2,1990,1,Timber,180000
7,2514,2.0,1216.0,1990,2,1991,0,Timber,250000
6,1403,2.0,1381.0,2000,2,2000,0,Timber,202000
8,1800,3.0,1800.0,2002,2,2002,1,Timber,312500
8,1960,3.0,1728.0,2005,2,2006,2,Timber,320000
8,2028,3.0,1868.0,2005,2,2006,2,Timber,369900
9,1838,3.0,1838.0,2005,2,2006,1,Timber,359900
1,1600,1.0,0.0,1951,1,1951,0,Mitchel,81500
7,1368,4.0,1288.0,1997,2,1997,0,Mitchel,215000
6,1216,2.0,1216.0,1998,2,1998,0,Mitchel,164000
6,1337,2.0,1237.0,1998,2,1998,0,Mitchel,153500
5,1140,0.0,1140.0,2006,1,2006,0,Mitchel,84500
5,1304,1.0,264.0,1977,1,1977,1,MeadowV,104500
5,1475,1.0,757.0,1977,2,1977,1,MeadowV,127000
6,2521,2.0,942.0,1973,2,1973,1,MeadowV,151400
5,874,1.0,864.0,1968,1,2003,0,Mitchel,126500
5,1652,3.0,1652.0,1970,2,1970,0,Mitchel,146500
4,630,0.0,630.0,1970,1,1970,0,MeadowV,73000
4,1092,1.0,546.0,1972,1,1972,0,MeadowV,79400
5,1360,1.0,1104.0,1969,1,1979,1,Mitchel,140000
5,630,0.0,630.0,1970,1,1970,0,MeadowV,92000
4,1092,1.0,546.0,1970,1,1970,0,MeadowV,87550
4,1092,0.0,546.0,1970,1,1970,0,MeadowV,79500
4,1092,0.0,546.0,1970,1,1970,0,MeadowV,90500
4,1092,1.0,546.0,1970,1,1970,0,MeadowV,71000
6,1728,2.0,1728.0,1976,2,1976,0,Mitchel,150900
5,1728,2.0,1728.0,1976,2,1976,0,Mitchel,188000
5,1126,2.0,1126.0,1977,2,1977,1,Mitchel,160000
5,1224,2.0,1224.0,1960,1,1996,1,Mitchel,131000
6,1003,2.0,1003.0,1984,1,1984,0,Mitchel,142500
5,902,2.0,864.0,1983,1,1983,0,Mitchel,131000
5,970,0.0,912.0,1992,1,1992,0,Mitchel,132000
5,1389,2.0,1389.0,1974,1,1975,1,Mitchel,170000
7,2000,3.0,996.0,1993,2,1994,1,Mitchel,188000
